idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
9674,1,3.2,"13 km E of Soda Springs, Idaho",2017-09-08 07:31:18,0,-111.446,42.6598,6.58,0
9675,1,3.2,"9 km NNW of Georgetown, Idaho",2017-09-08 07:51:09,0,-111.4101,42.5653,6.35,0
9676,1,3.1,"11 km ESE of Soda Springs, Idaho",2017-09-08 16:42:22,0,-111.4779,42.6169,9.02,0
9677,1,3.4,"15 km NE of Wright, Wyoming",2017-09-08 20:04:47,0,-105.3659,43.862,0.0,0
9678,1,3.0,"4 km WNW of Lucien, Oklahoma",2017-09-08 22:28:21,0,-97.5069,36.2872,6.887,0
9679,1,3.06,"4 km N of Bellmont, Illinois",2017-09-09 04:15:29,0,-87.913,38.425,11.76,0
9680,1,3.2,"12 km NNW of Georgetown, Idaho",2017-09-09 08:04:58,0,-111.4264,42.5836,7.05,0
9681,1,4.1,"9 km NNW of Georgetown, Idaho",2017-09-09 08:23:04,0,-111.4167,42.5619,7.19,0
9682,1,3.3,"11 km NNW of Georgetown, Idaho",2017-09-09 08:23:50,0,-111.4221,42.5799,5.91,0
9683,1,4.0,"11 km NNW of Georgetown, Idaho",2017-09-09 08:27:21,0,-111.4302,42.5785,9.03,0
9684,1,3.5,"12 km NNW of Georgetown, Idaho",2017-09-09 08:28:08,0,-111.4259,42.588,7.02,0
9685,1,3.3,"12 km ESE of Soda Springs, Idaho",2017-09-09 08:30:22,0,-111.4585,42.6108,6.88,0
9686,1,3.0,"9 km NNW of Hunter, Oklahoma",2017-09-09 11:34:55,0,-97.7026,36.641,8.008,0
9687,1,3.1,"11 km NNW of Georgetown, Idaho",2017-09-09 11:48:35,0,-111.4347,42.5734,6.25,0
9688,1,3.9,"11 km NNW of Georgetown, Idaho",2017-09-09 11:52:48,0,-111.4426,42.5698,6.62,0
9689,1,3.5,"10 km N of Georgetown, Idaho",2017-09-09 12:18:15,0,-111.3958,42.578,4.68,0
9690,1,3.1,"3 km WNW of Cushing, Oklahoma",2017-09-09 20:47:50,0,-96.8015,35.9914,5.85,0
9691,1,3.2,"10 km ENE of Soda Springs, Idaho",2017-09-10 02:00:32,0,-111.4779,42.6737,2.46,0
9692,1,3.0,"10 km NNW of Georgetown, Idaho",2017-09-10 07:09:04,0,-111.4221,42.5693,7.0,0
9693,1,3.3,"3 km WNW of Cushing, Oklahoma",2017-09-10 07:13:56,0,-96.804,35.9918,5.961,0
9694,1,3.7,"14 km SW of Weston, Colorado",2017-09-10 08:34:41,0,-104.9548,37.0369,5.0,0
9695,1,5.0,"9 km NNW of Georgetown, Idaho",2017-09-10 09:47:10,0,-111.4155,42.5629,9.83,0
9696,1,3.5,"15 km NNW of Georgetown, Idaho",2017-09-10 09:48:27,0,-111.4216,42.6147,2.61,0
9697,1,3.0,"9 km NNW of Georgetown, Idaho",2017-09-10 09:50:49,0,-111.4255,42.5611,11.63,0
9698,1,3.0,"13 km NNW of Georgetown, Idaho",2017-09-10 09:51:12,0,-111.4303,42.5946,7.55,0
9699,1,3.4,"13 km ESE of Soda Springs, Idaho",2017-09-10 09:52:14,0,-111.4462,42.6308,4.01,0
9700,1,3.1,"13 km ESE of Soda Springs, Idaho",2017-09-10 09:54:50,0,-111.4454,42.6136,7.55,0
9701,1,3.1,"11 km ESE of Soda Springs, Idaho",2017-09-10 10:53:09,0,-111.4758,42.6134,4.92,0
9702,1,3.4,"9 km NNW of Georgetown, Idaho",2017-09-10 11:10:20,0,-111.4195,42.5571,6.39,0
9703,1,4.7,"12 km ESE of Soda Springs, Idaho",2017-09-10 11:12:39,0,-111.4701,42.6074,4.56,0
9704,1,3.2,"10 km ESE of Soda Springs, Idaho",2017-09-10 11:14:31,0,-111.4915,42.614,19.7,0
9705,1,3.1,"10 km NW of Georgetown, Idaho",2017-09-10 11:22:16,0,-111.4506,42.5572,7.23,0
9706,1,3.3,"12 km ESE of Soda Springs, Idaho",2017-09-10 12:17:37,0,-111.4566,42.6267,4.94,0
9707,1,3.9,"12 km NNW of Georgetown, Idaho",2017-09-10 12:19:11,0,-111.4279,42.5866,8.86,0
9708,1,3.0,"13 km ESE of Soda Springs, Idaho",2017-09-10 12:27:44,0,-111.4523,42.6144,3.71,0
9709,1,3.5,"10 km NNW of Georgetown, Idaho",2017-09-10 12:45:19,0,-111.4354,42.5607,6.12,0
9710,1,3.0,"8 km NNW of Georgetown, Idaho",2017-09-10 13:09:51,0,-111.4073,42.5522,8.48,0
9711,1,3.1,"8 km NNW of Georgetown, Idaho",2017-09-10 14:38:18,0,-111.4106,42.5549,7.47,0
9712,1,3.4,"9 km NNW of Georgetown, Idaho",2017-09-10 14:47:42,0,-111.4162,42.5624,9.55,0
9713,1,3.0,"9 km NNW of Georgetown, Idaho",2017-09-10 18:39:29,0,-111.4162,42.5593,7.45,0
9714,1,4.1,"9 km NNW of Georgetown, Idaho",2017-09-10 19:05:13,0,-111.4024,42.5664,13.0,0
9715,1,3.7,"12 km N of Georgetown, Idaho",2017-09-10 19:05:36,0,-111.3738,42.5954,10.0,0
9716,1,3.4,"11 km NNW of Georgetown, Idaho",2017-09-10 19:06:22,0,-111.4432,42.5679,8.33,0
9717,1,3.2,"8 km NNW of Georgetown, Idaho",2017-09-10 20:07:14,0,-111.4176,42.5515,8.7,0
9718,1,3.4,"9 km NNW of Georgetown, Idaho",2017-09-10 20:32:15,0,-111.4159,42.5578,10.0,0
9719,1,3.3,"11 km NNW of Georgetown, Idaho",2017-09-10 22:17:01,0,-111.4302,42.578,10.0,0
9720,1,3.0,"14 km NNW of Georgetown, Idaho",2017-09-10 22:56:26,0,-111.4481,42.5956,10.0,0
9721,1,3.2,"9 km NNW of Georgetown, Idaho",2017-09-11 00:12:32,0,-111.4147,42.5646,8.76,0
9722,1,3.0,"7 km ENE of Soda Springs, Idaho",2017-09-11 02:34:53,0,-111.5232,42.6746,9.6,0
9723,1,3.6,"8 km ESE of Sparks, Oklahoma",2017-09-11 03:27:05,0,-96.7392,35.5637,5.0,0
9724,1,4.3,"9 km NNW of Georgetown, Idaho",2017-09-11 09:36:31,0,-111.4287,42.5544,2.24,0
9725,1,4.1,"11 km NW of Georgetown, Idaho",2017-09-11 09:38:39,0,-111.4576,42.5592,4.83,0
9726,1,4.1,"10 km NW of Georgetown, Idaho",2017-09-11 09:38:45,0,-111.4471,42.5552,5.28,0
9727,1,3.2,"8 km NW of Georgetown, Idaho",2017-09-11 09:39:43,0,-111.4333,42.5486,9.47,0
9728,1,3.0,"7 km NNW of Georgetown, Idaho",2017-09-11 09:41:31,0,-111.4061,42.5469,8.41,0
9729,1,3.0,"10 km NNW of Georgetown, Idaho",2017-09-11 11:46:30,0,-111.4229,42.5733,8.61,0
9730,1,4.1,"9 km NW of Georgetown, Idaho",2017-09-11 12:34:30,0,-111.4421,42.5481,9.98,0
9731,1,3.2,"8 km NNW of Georgetown, Idaho",2017-09-11 12:35:03,0,-111.404,42.5548,6.55,0
9732,1,3.0,"8 km NNW of Georgetown, Idaho",2017-09-11 12:35:47,0,-111.4052,42.5562,5.83,0
9733,1,4.7,"9 km NW of Georgetown, Idaho",2017-09-11 13:26:35,0,-111.4397,42.547,8.42,0
9734,1,3.2,"11 km NNW of Georgetown, Idaho",2017-09-11 13:27:25,0,-111.4392,42.5687,7.21,0
9735,1,3.2,"10 km NNW of Georgetown, Idaho",2017-09-11 13:31:26,0,-111.4277,42.5632,6.15,0
9736,1,3.0,"9 km NW of Georgetown, Idaho",2017-09-11 13:36:25,0,-111.4366,42.5476,10.03,0
9737,1,3.5,"7 km NNW of Georgetown, Idaho",2017-09-11 14:05:30,0,-111.4143,42.5438,7.19,0
9738,1,3.0,"7 km NNW of Georgetown, Idaho",2017-09-11 15:11:32,0,-111.4148,42.5413,9.05,0
9739,1,3.1,southern Idaho,2017-09-11 15:33:53,0,-111.4647,42.6086,4.31,0
9740,1,3.2,"11 km NNW of Georgetown, Idaho",2017-09-11 16:16:31,0,-111.4221,42.5774,8.61,0
9741,1,3.0,"12 km ESE of Soda Springs, Idaho",2017-09-11 19:20:04,0,-111.471,42.609,7.61,0
9742,1,3.1,"13 km ESE of Soda Springs, Idaho",2017-09-12 00:00:26,0,-111.4619,42.5922,9.11,0
9743,1,3.0,"1 km SSW of Cherokee, Oklahoma",2017-09-12 20:10:25,0,-98.368,36.7404,7.519,0
9744,1,3.2,"11 km NE of Peterstown, West Virginia",2017-09-13 17:33:10,0,-80.703,37.4728333,17.77,0
9745,1,3.26,"18km S of Joshua Tree, CA",2017-09-13 21:59:42,0,-116.276,33.9753333,3.91,0
9746,1,3.47,"4km W of Imperial, CA",2017-09-13 22:21:27,0,-115.6158333,32.8438333,15.23,0
9747,1,3.2,"14 km SE of Lincoln, Montana",2017-09-13 22:53:26,0,-112.539,46.8738,11.33,0
9748,1,3.7,"6 km NNW of Georgetown, Idaho",2017-09-14 02:53:01,0,-111.4086,42.5292,8.82,0
9749,1,4.0,"3 km WNW of Georgetown, Idaho",2017-09-14 02:53:09,0,-111.4132,42.4888,10.0,0
9750,1,3.2,"7 km NNW of Georgetown, Idaho",2017-09-14 02:54:11,0,-111.4172,42.5405,8.91,0
9751,1,3.1,"5 km NW of Georgetown, Idaho",2017-09-14 02:57:53,0,-111.4151,42.5205,8.1,0
9752,1,3.2,"7 km NW of Georgetown, Idaho",2017-09-14 02:58:20,0,-111.4265,42.5325,10.0,0
9753,1,3.3,"4 km WNW of Lucien, Oklahoma",2017-09-14 03:40:29,0,-97.5079,36.2876,7.302,0
9754,1,3.4,"5 km E of Harper, Kansas",2017-09-14 04:14:41,0,-97.9675,37.2788,4.96,0
9755,1,3.0,"1 km SSW of Cherokee, Oklahoma",2017-09-14 05:49:37,0,-98.3656,36.7402,7.992,0
9756,1,3.2,"12 km NNW of Georgetown, Idaho",2017-09-14 17:26:39,0,-111.4355,42.5873,7.52,0
9757,1,3.28,"3 km N of East Foothills, California",2017-09-14 17:32:17,0,-121.8135,37.4116667,-0.21,0
9758,1,3.4,"5 km WNW of Lucien, Oklahoma",2017-09-14 19:10:48,0,-97.5125,36.291,7.742,0
9759,1,3.0,"2 km NNE of Olney, Montana",2017-09-14 20:00:19,0,-114.5603,48.5709,5.0,0
9760,1,3.2,"23 km WSW of Coyanosa, Texas",2017-09-14 20:11:54,0,-103.2947,31.1684,5.0,0
9761,1,3.28,"3 km NNE of East Foothills, California",2017-09-15 01:17:47,0,-121.8056667,37.414,-0.21,0
9762,1,3.6,"12 km NNW of Georgetown, Idaho",2017-09-15 08:22:41,0,-111.4475,42.5805,4.04,0
9763,1,3.0,"13 km NNW of Georgetown, Idaho",2017-09-15 10:39:20,0,-111.4466,42.5921,5.25,0
9764,1,3.23,"9km ESE of Maricopa, CA",2017-09-15 11:12:56,0,-119.3031667,35.0328333,11.48,0
9765,1,3.0,"5 km E of Harper, Kansas",2017-09-15 13:04:52,0,-97.9665,37.2798,4.9,0
9766,1,3.1,"14 km ESE of Soda Springs, Idaho",2017-09-15 21:21:57,0,-111.4429,42.6117,6.07,0
9767,1,3.03,"7km NE of Beaumont, CA",2017-09-16 04:39:26,0,-116.9263333,33.9745,5.92,0
9768,1,3.9,"10 km NNW of Georgetown, Idaho",2017-09-16 05:20:56,0,-111.4133,42.5756,8.73,0
9769,1,3.37,"11km WNW of Calipatria, CA",2017-09-16 09:45:50,0,-115.6161667,33.1696667,8.65,0
9770,1,3.0,"12 km NNW of Georgetown, Idaho",2017-09-16 17:14:37,0,-111.4269,42.5836,6.94,0
9771,1,3.2,"15 km ENE of Wright, Wyoming",2017-09-16 18:03:19,0,-105.317,43.8027,0.0,0
9772,1,3.8,"10 km WSW of Shamrock, Oklahoma",2017-09-16 23:26:58,0,-96.6861,35.8609,6.664,0
9773,1,3.15,"43 km ENE of Warm River, Idaho",2017-09-17 05:38:44,0,-110.8416667,44.3023333,7.53,0
9774,1,3.5,"3 km SE of Carney, Oklahoma",2017-09-17 18:53:00,0,-96.9842,35.7926,6.254,0
9775,1,3.1,"27 km ESE of Wright, Wyoming",2017-09-17 19:18:56,0,-105.2035,43.6242,0.0,0
9776,1,3.6,"13 km ESE of Soda Springs, Idaho",2017-09-18 04:49:09,0,-111.457,42.6072,5.27,0
9777,1,3.28,"4 km S of Summit Park, Utah",2017-09-18 17:21:18,0,-111.6091667,40.7008333,10.96,0
9778,1,3.51,"77km S of Maneadero, B.C., MX",2017-09-18 18:24:18,0,-116.6565018,31.0306664,5.16,0
9779,1,3.61,"5km NW of Westwood, CA",2017-09-19 06:20:44,0,-118.4756667,34.0866667,10.48,0
9780,1,3.3,"2 km WNW of Cushing, Oklahoma",2017-09-19 09:43:49,0,-96.799,35.9907,5.628,0
9781,1,3.8,"4 km N of Bellmont, Illinois",2017-09-19 11:47:28,0,-87.9098333,38.4238333,11.68,0
9782,1,3.7,"13 km ESE of Soda Springs, Idaho",2017-09-19 15:27:13,0,-111.4487,42.6056,5.79,0
9783,1,3.0,"13 km ESE of Soda Springs, Idaho",2017-09-19 15:35:09,0,-111.4508,42.6064,4.14,0
9784,1,3.1,"11 km ESE of Soda Springs, Idaho",2017-09-19 16:05:40,0,-111.4706,42.6154,8.81,0
9785,1,3.19,"16km NE of Little Lake, CA",2017-09-19 18:34:13,0,-117.7673333,36.019,1.55,0
9786,1,3.65,"15km NE of Little Lake, CA",2017-09-19 18:45:43,0,-117.7698333,36.0193333,1.78,0
9787,1,3.1,"15 km SSE of Waynoka, Oklahoma",2017-09-19 22:17:53,0,-98.7991,36.4573,5.377,0
9788,1,3.4,"15 km SSE of Waynoka, Oklahoma",2017-09-19 22:21:38,0,-98.7977,36.4583,6.167,0
9789,1,3.0,"12 km NNW of Georgetown, Idaho",2017-09-19 23:26:52,0,-111.4223,42.5909,9.63,0
9790,1,3.0,Oklahoma,2017-09-20 06:02:18,0,-96.7377,35.5634,5.0,0
9791,1,3.18,"1 km SSW of San Juan Bautista, California",2017-09-20 16:54:39,0,-121.5468333,36.8291667,3.48,0
9792,1,3.65,"7 km NW of Montgomery Creek, California",2017-09-20 17:10:08,0,-121.9836667,40.8913333,16.86,0
9793,1,3.3,"12 km NNW of Georgetown, Idaho",2017-09-21 09:46:28,0,-111.4286,42.5829,8.3,0
9794,1,3.1,"6 km NW of Georgetown, Idaho",2017-09-21 14:29:20,0,-111.426,42.525,8.76,0
9795,1,3.2,"10 km ESE of Wright, Wyoming",2017-09-21 18:29:21,0,-105.3833,43.699,0.0,0
9796,1,3.0,"19km W of Delta, B.C., MX",2017-09-21 23:10:47,0,-115.3971667,32.383,12.07,0
9797,1,3.91,"15 km SW of Ferndale, California",2017-09-22 23:17:19,0,-124.4173333,40.4953333,26.88,2
9798,1,3.8,"10 km NW of Georgetown, Idaho",2017-09-23 15:20:00,0,-111.44,42.5571,7.43,0
9799,1,3.4,"14 km NE of Wright, Wyoming",2017-09-23 17:59:37,0,-105.3452,43.8285,0.0,0
9800,1,3.8,"10 km SSE of Red Rock, Oklahoma",2017-09-24 01:11:37,0,-97.125,36.3711,6.683,0
9801,1,3.34,"5 km ESE of Monroe, Utah",2017-09-24 04:38:44,0,-112.056,38.615,7.09,0
9802,1,3.2,"14 km ESE of Soda Springs, Idaho",2017-09-24 05:28:35,0,-111.4488,42.6022,4.91,0
9803,1,3.5,"18 km SE of Lincoln, Montana",2017-09-25 08:44:42,0,-112.5369,46.8246,9.63,0
9804,1,3.1,"5km W of Alberto Oviedo Mota, B.C., MX",2017-09-25 20:31:23,0,-115.2208333,32.2208333,20.46,0
9805,1,3.5,"29 km SW of Hawthorne, Nevada",2017-09-26 08:40:06,0,-118.8962,38.3639,6.2,0
9806,1,3.0,"7 km SW of Colstrip, Montana",2017-09-26 20:58:34,0,-106.6881,45.8351,0.0,0
9807,1,3.2,"21 km SE of Wright, Wyoming",2017-09-26 22:06:08,0,-105.315,43.6009,0.0,0
9808,1,3.0,"22 km WSW of Coyanosa, Texas",2017-09-27 09:15:12,0,-103.2711,31.1485,5.0,0
9809,1,3.2,"9 km S of Spivey, Kansas",2017-09-28 03:56:54,0,-98.1499,37.3582,5.0,0
9810,1,3.0,"3 km WNW of Cushing, Oklahoma",2017-09-28 04:56:33,0,-96.8025,35.9915,5.225,0
9811,1,3.34,"12 km WSW of Aspen Springs, California",2017-09-29 06:05:30,0,-118.8355,37.5055,1.65,0
9812,1,3.1,"17 km S of Mora, New Mexico",2017-09-29 11:35:51,0,-105.3304,35.817,5.0,0
9813,1,3.2,"11 km E of Soda Springs, Idaho",2017-09-30 23:39:36,0,-111.4596,42.6553,5.89,0
9814,1,3.5,"16 km SE of Waynoka, Oklahoma",2017-10-01 05:48:37,0,-98.7747,36.4575,6.167,0
9815,1,3.3,"7 km NW of Orlando, Oklahoma",2017-10-01 19:43:43,0,-97.4235,36.204,8.03,0
9816,1,3.25,"7 km N of Quilcene, Washington",2017-10-02 05:30:19,0,-122.8935,47.8878333,54.22,2
9817,1,3.02,"15 km SW of Aspen Springs, California",2017-10-02 16:18:06,0,-118.829,37.4536667,2.61,0
9818,1,3.4,"20 km ESE of Wright, Wyoming",2017-10-02 19:07:59,0,-105.2505,43.6962,0.0,0
9819,1,3.2,"17 km SE of Waynoka, Oklahoma",2017-10-04 22:06:43,0,-98.7619,36.4583,7.701,0
9820,1,3.3,"17 km SE of Waynoka, Oklahoma",2017-10-05 00:12:01,0,-98.7686,36.4554,8.187,0
9821,1,3.0,"17 km SSE of Waynoka, Oklahoma",2017-10-05 02:26:01,0,-98.7737,36.4538,8.342,0
9822,1,3.0,"14 km SSE of Waynoka, Oklahoma",2017-10-05 17:43:16,0,-98.8179,36.4575,6.605,0
9823,1,3.1,"25 km SE of Wright, Wyoming",2017-10-05 21:22:02,0,-105.2376,43.6195,0.0,0
9824,1,3.3,"24 km SE of Baie-Comeau, Canada",2017-10-06 06:16:43,0,-67.92,49.06,22.0,0
9825,1,3.5,"18 km SE of Wright, Wyoming",2017-10-06 22:58:49,0,-105.3101,43.6449,0.0,0
9826,1,3.05,"27 km SW of Minersville, Utah",2017-10-07 13:33:20,0,-113.1378333,38.035,8.12,0
9827,1,3.5,"41 km E of Fort Bidwell, California",2017-10-08 01:10:45,0,-119.6568,41.8912,13.8,0
9828,1,3.2,"14 km NNW of Georgetown, Idaho",2017-10-08 15:06:07,0,-111.4474,42.5958,5.75,0
9829,1,3.0,"13 km NNW of Georgetown, Idaho",2017-10-08 15:09:19,0,-111.4469,42.5911,5.91,0
9830,1,4.09,"14 km ESE of East Foothills, California",2017-10-10 00:53:18,0,-121.672,37.3135,9.69,0
9831,1,3.03,"54km ESE of Maneadero, B.C., MX",2017-10-10 17:48:41,0,-116.0085,31.6125,6.09,0
9832,1,3.12,"3km SSW of Brawley, CA",2017-10-10 21:28:19,0,-115.5373333,32.9555,11.57,0
9833,1,3.4,"11 km SSW of Weston, Colorado",2017-10-10 23:31:45,0,-104.9028,37.041,5.93,0
9834,1,3.1,"46 km SE of Wright, Wyoming",2017-10-10 23:35:34,0,-105.1178,43.4282,0.0,0
9835,1,4.1,"8 km NNW of Georgetown, Idaho",2017-10-11 01:24:25,0,-111.4181,42.5462,10.0,0
9836,1,3.5,"4 km E of Denio, Nevada",2017-10-11 03:01:25,0,-118.5809,41.982,11.1,0
9837,1,3.3,"51 km SE of Kingston, Nevada",2017-10-11 07:58:03,0,-116.7143,38.8352,12.5,0
9838,1,3.1,"11 km SSE of Spivey, Kansas",2017-10-11 23:29:06,0,-98.1347,37.3475,3.23,0
9839,1,3.1,"9 km NNW of Georgetown, Idaho",2017-10-12 05:32:07,0,-111.4227,42.5596,8.22,0
9840,1,3.3,"7 km NNE of Lake Aluma, Oklahoma",2017-10-12 14:46:31,0,-97.408,35.5993,4.791,0
9841,1,3.2,"31 km SE of Wright, Wyoming",2017-10-12 19:03:29,0,-105.1789,43.5761,0.0,0
9842,1,3.42,"25 km NW of Bickleton, Washington",2017-10-12 19:04:20,0,-120.5401667,46.1558333,12.91,0
9843,1,3.0,"7 km W of Buffalo, Oklahoma",2017-10-13 17:52:42,0,-99.7192,36.843,4.033,0
9844,1,3.2,"14 km E of Wright, Wyoming",2017-10-13 18:01:31,0,-105.3098,43.7634,0.0,0
9845,1,3.94,"3 km NW of Redwood Valley, California",2017-10-13 23:10:32,0,-123.2341667,39.2846667,1.39,0
9846,1,3.6,"14 km SE of Lincoln, Montana",2017-10-15 01:41:51,0,-112.5348,46.8723,6.64,0
9847,1,3.4,"13 km SSE of Lincoln, Montana",2017-10-15 02:24:49,0,-112.5994,46.8502,5.01,0
9848,1,3.64,"6 km SE of Manila, Arkansas",2017-10-15 10:16:25,0,-90.117,35.834,16.61,0
9849,1,3.2,"12 km ESE of Soda Springs, Idaho",2017-10-15 11:33:56,0,-111.4679,42.613,6.52,0
9850,1,3.6,"8 km NNW of Georgetown, Idaho",2017-10-16 01:35:34,0,-111.4166,42.5533,9.08,0
9851,1,3.38,"21 km WNW of Vernonia, Oregon",2017-10-16 05:28:09,0,-123.4611667,45.9166667,24.31,0
9852,1,3.0,"6 km N of Ames, Oklahoma",2017-10-16 18:13:33,0,-98.1882,36.3059,7.199,0
9853,1,3.07,"8km NW of Julian, CA",2017-10-17 12:05:40,0,-116.6556667,33.1341667,2.73,0
9854,1,3.44,"8km NW of Julian, CA",2017-10-18 10:06:00,0,-116.6601667,33.1355,2.67,0
9855,1,3.1,"1 km S of Renfrow, Oklahoma",2017-10-18 17:37:12,0,-97.6539,36.9137,7.695,0
9856,1,3.04,California-Nevada border region,2017-10-19 07:44:17,0,-118.666,37.9793333,4.52,0
9857,1,3.1,"2 km NNW of Lac-Simon, Canada",2017-10-19 11:08:55,0,-74.75,46.18,10.0,0
9858,1,3.49,"24 km NE of Greenfield, California",2017-10-19 11:45:32,0,-121.0506667,36.4728333,7.96,0
9859,1,3.4,"29 km SSE of Wright, Wyoming",2017-10-19 17:25:54,0,-105.2999,43.5301,0.0,0
9860,1,3.7,"11 km NNW of Georgetown, Idaho",2017-10-19 20:30:10,0,-111.4328,42.5714,6.99,0
9861,1,3.0,"12 km SE of Soda Springs, Idaho",2017-10-19 20:39:10,0,-111.4836,42.5879,12.91,0
9862,1,3.1,"14 km ESE of Lincoln, Montana",2017-10-19 22:16:59,0,-112.5188,46.8916,8.86,0
9863,1,3.9,"12 km SE of Lincoln, Montana",2017-10-19 22:18:16,0,-112.5524,46.8848,3.93,0
9864,1,3.3,"6 km NW of Renfrow, Oklahoma",2017-10-21 16:03:47,0,-97.7125,36.9603,5.22,0
9865,1,3.06,"13km W of Isla Vista, CA",2017-10-21 18:33:49,0,-120.0025,34.42,0.54,0
9866,1,3.1,"26 km ESE of Wright, Wyoming",2017-10-21 19:04:20,0,-105.1843,43.6616,0.0,0
9867,1,3.5,"12 km ESE of Wright, Wyoming",2017-10-21 21:03:26,0,-105.3602,43.6948,0.0,0
9868,1,3.1,"11 km ESE of Lincoln, Montana",2017-10-21 21:10:00,0,-112.5424,46.9242,15.74,0
9869,1,3.1,"24 km WSW of Coyanosa, Texas",2017-10-21 21:50:34,0,-103.2981,31.1485,1.2,0
9870,1,3.3,"26 km WSW of Coyanosa, Texas",2017-10-22 02:53:14,0,-103.3354,31.1785,5.0,0
9871,1,3.3,"21 km SSE of Wright, Wyoming",2017-10-23 16:34:39,0,-105.4006,43.571,0.0,0
9872,1,3.3,"5 km N of Dover, Oklahoma",2017-10-24 01:36:27,0,-97.9068,36.0306,7.429,0
9873,1,3.9,"18km NW of San Clemente Is. (NW tip), CA",2017-10-24 07:00:51,0,-118.7178333,33.1591667,4.85,0
9874,1,3.1,"4 km W of Lucien, Oklahoma",2017-10-25 15:17:48,0,-97.504,36.2824,7.408,0
9875,1,3.43,"8 km ENE of San Martin, California",2017-10-26 18:40:17,0,-121.5235,37.1203333,7.46,0
9876,1,4.33,"32km SW of Lompoc, CA",2017-10-26 20:38:51,0,-120.6785,34.4213333,4.35,0
9877,1,3.71,"19km NE of Avalon, CA",2017-10-26 23:18:28,0,-118.1836667,33.4618333,10.7,0
9878,1,3.12,"22 km NE of Soledad, California",2017-10-29 20:11:19,0,-121.1751667,36.5821667,6.08,0
9879,1,3.3,"1 km WSW of Aline, Oklahoma",2017-10-30 14:49:48,0,-98.4681,36.5046,5.698,0
9880,1,3.1,"5 km N of Dover, Oklahoma",2017-10-31 07:06:46,0,-97.9046,36.0328,6.444,0
9881,1,3.9,"5 km N of Dover, Oklahoma",2017-10-31 09:50:51,0,-97.9075,36.0299,4.207,0
9882,1,3.0,"5 km N of Dover, Oklahoma",2017-10-31 10:04:49,0,-97.9102,36.0279,5.906,0
9883,1,3.3,"5 km N of Dover, Oklahoma",2017-10-31 10:30:27,0,-97.9106,36.0269,5.642,0
9884,1,3.2,"5 km N of Dover, Oklahoma",2017-10-31 12:18:13,0,-97.9055,36.0343,5.823,0
9885,1,3.2,"56 km S of Ten Sleep, Wyoming",2017-10-31 18:24:07,0,-107.457,43.5212,15.32,0
9886,1,3.7,"4 km N of Dover, Oklahoma",2017-11-01 13:19:39,0,-97.9121,36.0263,5.637,0
9887,1,3.0,"13 km NNW of Georgetown, Idaho",2017-11-01 17:24:26,0,-111.4315,42.5952,6.98,0
9888,1,3.7,"5 km N of Dover, Oklahoma",2017-11-01 20:54:11,0,-97.9082,36.0319,6.355,0
9889,1,3.0,"12 km ESE of Soda Springs, Idaho",2017-11-01 21:19:44,0,-111.4657,42.61,9.16,0
9890,1,3.1,"2 km SE of Meno, Oklahoma",2017-11-02 04:29:24,0,-98.1587,36.3672,6.518,0
9891,1,3.05,"10 km WNW of Aspen Springs, California",2017-11-02 10:03:00,0,-118.8208333,37.6021667,4.56,0
9892,1,3.5,"6 km N of Dover, Oklahoma",2017-11-02 12:06:17,0,-97.9026,36.0365,6.282,0
9893,1,3.7,Oklahoma,2017-11-02 12:59:57,0,-98.3299,36.9096,9.847,0
9894,1,3.4,"3 km W of Byron, Oklahoma",2017-11-02 23:31:31,0,-98.3337,36.9075,6.589,0
9895,1,3.16,"4km NW of Estacion Coahuila, B.C., MX",2017-11-03 00:18:20,0,-115.0388333,32.2156667,15.21,0
9896,1,3.3,"33 km N of Dyer, Nevada",2017-11-03 01:05:55,0,-118.1251,37.9615,2.5,0
9897,1,3.1,"3 km WNW of Byron, Oklahoma",2017-11-03 10:26:09,0,-98.33,36.9108,4.978,0
9898,1,4.0,"15 km NNW of Georgetown, Idaho",2017-11-03 10:43:15,0,-111.4293,42.6111,8.56,0
9899,1,3.4,"105km SE of Estacion Coahuila, B.C., MX",2017-11-03 11:10:00,0,-114.3103333,31.4563333,5.94,0
9900,1,3.2,"13 km E of Wright, Wyoming",2017-11-03 20:06:43,0,-105.3196,43.749,0.0,0
9901,1,4.0,"57 km S of Ten Sleep, Wyoming",2017-11-03 23:11:12,0,-107.3869,43.5195,16.92,0
9902,1,3.3,"8 km NE of Mesa, California",2017-11-03 23:12:40,0,-118.4873333,37.4813333,5.82,0
9903,1,3.0,"9 km W of Orlando, Oklahoma",2017-11-04 01:17:10,0,-97.4815,36.1538,7.791,0
9904,1,3.0,"4 km ENE of Morrison, Oklahoma",2017-11-04 04:23:32,0,-96.9693,36.3167,5.944,0
9905,1,3.11,"6 km W of Coleville, California",2017-11-04 11:04:22,0,-119.5821667,38.5616667,1.08,0
9906,1,3.3,"5 km N of Dover, Oklahoma",2017-11-04 18:17:16,0,-97.906,36.0344,7.671,0
9907,1,3.4,"12 km NNW of Georgetown, Idaho",2017-11-05 19:58:11,0,-111.4262,42.5891,9.35,0
9908,1,3.4,"30 km SE of Wright, Wyoming",2017-11-05 21:03:58,0,-105.2761,43.5209,0.0,0
9909,1,3.2,"1 km SE of Renfrow, Oklahoma",2017-11-07 08:12:03,0,-97.6473,36.9172,8.43,0
